1	7	17.9398	171.5835	38.9	2022	1	15	0	20	30
1	22	14.4123	99.7577	38.1	2022	1	15	0	20	30
1	8	7.6021	65.6211	33	2022	1	15	0	20	30
1	3	3.3968	121.6743	36.7	2022	1	15	0	20	30
1	13	16.2197	266.7109	40.5	2022	1	15	0	21	0
1	7	17.7125	171.5742	42.6	2022	1	15	0	21	0
1	22	14.545	99.5768	37.7	2022	1	15	0	21	0
1	8	7.4258	65.7186	37.3	2022	1	15	0	21	0
1	3	3.5584	121.5342	32.2	2022	1	15	0	21	0
1	13	16.0926	266.5222	40.1	2022	1	15	0	21	30
1	7	17.4854	171.5648	42.6	2022	1	15	0	21	30
1	22	14.6773	99.3953	34.8	2022	1	15	0	21	30
1	8	7.2496	65.8165	38	2022	1	15	0	21	30
1	3	3.7202	121.3938	33.8	2022	1	15	0	21	30
1	13	15.9651	266.3342	38.5	2022	1	15	0	22	0
1	7	17.2586	171.5552	41.1	2022	1	15	0	22	0
1	22	14.8092	99.2134	32.4	2022	1	15	0	22	0
1	8	7.0736	65.9147	33.3	2022	1	15	0	22	0
1	3	3.882	121.2532	39.2	2022	1	15	0	22	0
1	13	15.837	266.1467	36.3	2022	1	15	0	22	30
1	7	17.0321	171.5454	40.4	2022	1	15	0	22	30
1	22	14.9406	99.0309	35.1	2022	1	15	0	22	30
1	8	6.8979	66.0131	34.4	2022	1	15	0	22	30
1	3	4.044	121.1124	38.1	2022	1	15	0	22	30
1	13	15.7084	265.9598	39.4	2022	1	15	0	23	0
1	7	16.8059	171.5354	41.2	2022	1	15	0	23	0
1	22	15.0716	98.848	38.8	2022	1	15	0	23	0
1	8	6.7223	66.1118	35.4	2022	1	15	0	23	0
1	3	4.206	120.9715	38	2022	1	15	0	23	0
1	13	15.5793	265.7735	40	2022	1	15	0	23	30
1	7	16.58	171.5252	39.7	2022	1	15	0	23	30
1	22	15.2022	98.6645	38.8	2022	1	15	0	23	30
1	8	6.547	66.2108	34.8	2022	1	15	0	23	30
1	13	15.4498	265.5877	38.3	2022	1	15	0	24	0
1	7	16.3543	171.5149	38.7	2022	1	15	0	24	0
1	22	15.3323	98.4805	39.2	2022	1	15	0	24	0
1	8	6.3719	66.3101	35.6	2022	1	15	0	24	0
1	3	4.5304	120.6889	33.6	2022	1	15	0	24	0
1	13	15.3197	265.4025	40.2	2022	1	15	0	24	30
1	7	16.1289	171.5043	41.1	2022	1	15	0	24	30
1	22	15.462	98.296	35.6	2022	1	15	0	24	30
1	8	6.197	66.4096	35.8	2022	1	15	0	24	30
1	3	4.6927	120.5473	37.9	2022	1	15	0	24	30
1	13	15.1891	265.2179	38.7	2022	1	15	0	25	0
1	7	15.9038	171.4936	41	2022	1	15	0	25	0
1	22	15.5912	98.111	32.5	2022	1	15	0	25	0
1	8	6.0223	66.5095	35.7	2022	1	15	0	25	0
1	3	4.8551	120.4055	39.3	2022	1	15	0	25	0
1	13	15.058	265.0339	40.6	2022	1	15	0	25	30
1	7	15.679	171.4826	38.1	2022	1	15	0	25	30
1	22	15.7199	97.9254	35	2022	1	15	0	25	30
1	8	5.8478	66.6096	34.5	2022	1	15	0	25	30
1	3	5.0176	120.2634	36.9	2022	1	15	0	25	30
1	13	14.9265	264.8504	39.7	2022	1	15	0	26	0
1	7	15.4544	171.4715	37.9	2022	1	15	0	26	0
1	22	15.8481	97.7394	38.5	2022	1	15	0	26	0
1	8	5.6736	66.7099	36.6	2022	1	15	0	26	0
1	6	1.4262	198.2959	33.9	2022	1	15	0	26	0
1	13	14.7945	264.6675	37.9	2022	1	15	0	26	30
1	7	15.2301	171.4602	42.5	2022	1	15	0	26	30
1	22	15.9759	97.5528	39.5	2022	1	15	0	26	30
1	8	5.4995	66.8106	37	2022	1	15	0	26	30
1	3	5.3428	119.9786	34.2	2022	1	15	0	26	30
1	6	1.6316	198.3047	33.8	2022	1	15	0	26	30
1	13	14.662	264.4851	39	2022	1	15	0	27	0
1	7	15.0062	171.4486	41.5	2022	1	15	0	27	0
1	22	16.1032	97.3656	38.2	2022	1	15	0	27	0
1	8	5.3257	66.9115	35.8	2022	1	15	0	27	0
1	3	5.5055	119.8358	40.1	2022	1	15	0	27	0
1	6	1.8371	198.3138	32.4	2022	1	15	0	27	0
1	13	14.5291	264.3033	38.3	2022	1	15	0	27	30
1	7	14.7825	171.4369	36.2	2022	1	15	0	27	30
1	22	16.23	97.178	36.3	2022	1	15	0	27	30
1	8	5.152	67.0127	38.6	2022	1	15	0	27	30
1	3	5.6682	119.6928	39.4	2022	1	15	0	27	30
1	6	2.043	198.3234	32.4	2022	1	15	0	27	30
1	13	14.3957	264.1221	39.1	2022	1	15	0	28	0
1	7	14.5591	171.4249	40.5	2022	1	15	0	28	0
1	22	16.3563	96.9898	33.9	2022	1	15	0	28	0
1	8	4.9786	67.1141	35.8	2022	1	15	0	28	0
1	3	5.8311	119.5495	37.4	2022	1	15	0	28	0
1	6	2.2491	198.3335	33.6	2022	1	15	0	28	0
1	13	14.2619	263.9414	39.2	2022	1	15	0	28	30
1	7	14.3359	171.4127	42	2022	1	15	0	28	30
1	22	16.4821	96.8011	34.5	2022	1	15	0	28	30
1	8	4.8054	67.2158	37.6	2022	1	15	0	28	30
1	3	5.9939	119.406	23.8	2022	1	15	0	28	30
1	6	2.4555	198.3439	38.6	2022	1	15	0	28	30
1	13	14.1277	263.7612	39.4	2022	1	15	0	29	0
1	7	14.1131	171.4003	38.6	2022	1	15	0	29	0
1	22	16.6074	96.6118	37.3	2022	1	15	0	29	0
1	8	4.6324	67.3178	39.2	2022	1	15	0	29	0
1	6	2.6622	198.3548	38.2	2022	1	15	0	29	0
1	13	13.993	263.5816	39.9	2022	1	15	0	29	30
1	7	13.8905	171.3877	37.7	2022	1	15	0	29	30
1	22	16.7321	96.422	37.9	2022	1	15	0	29	30
1	8	4.4596	67.42	34.4	2022	1	15	0	29	30
1	3	6.3198	119.1182	38.9	2022	1	15	0	29	30
1	13	13.8579	263.4025	39.7	2022	1	15	0	30	0
1	7	13.6683	171.3749	40.2	2022	1	15	0	30	0
1	22	16.8563	96.2317	37.9	2022	1	15	0	30	0
1	8	4.287	67.5224	35	2022	1	15	0	30	0
1	3	6.4828	118.9738	38.2	2022	1	15	0	30	0
1	6	3.0763	198.3777	35.2	2022	1	15	0	30	0
1	13	13.7224	263.224	38.9	2022	1	15	0	30	30
1	7	13.4463	171.3618	40.4	2022	1	15	0	30	30
1	22	16.98	96.0408	37	2022	1	15	0	30	30
1	8	4.1146	67.6252	34.2	2022	1	15	0	30	30
1	3	6.6459	118.8292	33.9	2022	1	15	0	30	30
1	6	3.2837	198.3899	38.8	2022	1	15	0	30	30
1	13	13.5865	263.046	37.7	2022	1	15	0	31	0
1	7	13.2246	171.3485	37.4	2022	1	15	0	31	0
1	22	17.1032	95.8494	35.5	2022	1	15	0	31	0
1	8	3.9424	67.7282	31.5	2022	1	15	0	31	0
1	3	6.8089	118.6844	32.3	2022	1	15	0	31	0
1	6	3.4915	198.4024	31.2	2022	1	15	0	31	0
1	13	13.4502	262.8686	38.2	2022	1	15	0	31	30
1	7	13.0032	171.335	35	2022	1	15	0	31	30
1	22	17.2258	95.6574	33.1	2022	1	15	0	31	30
1	8	3.7704	67.8314	30.5	2022	1	15	0	31	30
1	3	6.972	118.5392	35.3	2022	1	15	0	31	30
1	6	3.6994	198.4153	36.7	2022	1	15	0	31	30
1	13	13.3135	262.6916	38.6	2022	1	15	0	32	0
1	7	12.7821	171.3213	41	2022	1	15	0	32	0
1	22	17.3478	95.4649	35.8	2022	1	15	0	32	0
1	8	3.5986	67.9349	29.4	2022	1	15	0	32	0
1	3	7.1352	118.3937	37.3	2022	1	15	0	32	0
1	6	3.9077	198.4287	34.5	2022	1	15	0	32	0
1	13	13.1764	262.5152	37.9	2022	1	15	0	32	30
1	7	12.5613	171.3073	41.5	2022	1	15	0	32	30
1	22	17.4693	95.2719	39	2022	1	15	0	32	30
1	3	7.2983	118.248	37.3	2022	1	15	0	32	30
1	6	4.1162	198.4425	34.5	2022	1	15	0	32	30
1	13	13.0389	262.3393	37	2022	1	15	0	33	0
1	7	12.3408	171.2931	35	2022	1	15	0	33	0
1	22	17.5902	95.0783	38.9	2022	1	15	0	33	0
1	3	7.4615	118.1019	34.9	2022	1	15	0	33	0
1	6	4.3249	198.4567	31.2	2022	1	15	0	33	0
1	13	12.9011	262.164	40.5	2022	1	15	0	33	30
1	7	12.1206	171.2786	38.8	2022	1	15	0	33	30
1	22	17.7106	94.8841	39.2	2022	1	15	0	33	30
1	3	7.6247	117.9556	31.8	2022	1	15	0	33	30
1	6	4.5339	198.4712	35.4	2022	1	15	0	33	30
1	13	12.7628	261.9892	40.5	2022	1	15	0	34	0
1	7	11.9006	171.264	40.6	2022	1	15	0	34	0
1	22	17.8304	94.6894	37.3	2022	1	15	0	34	0
1	3	7.7879	117.8089	34.5	2022	1	15	0	34	0
1	6	4.7432	198.4862	34.2	2022	1	15	0	34	0
1	13	12.6242	261.8148	36.5	2022	1	15	0	34	30
1	7	11.681	171.249	34.7	2022	1	15	0	34	30
1	22	17.9495	94.4942	36.8	2022	1	15	0	34	30
1	3	7.9511	117.6619	38.9	2022	1	15	0	34	30
1	6	4.9527	198.5016	33.5	2022	1	15	0	34	30
1	13	12.4853	261.641	37.1	2022	1	15	0	35	0
1	7	11.4617	171.2338	36.3	2022	1	15	0	35	0
1	22	18.0681	94.2984	34	2022	1	15	0	35	0
1	3	8.1142	117.5146	36.7	2022	1	15	0	35	0
1	6	5.1625	198.5175	28.9	2022	1	15	0	35	0
1	13	12.346	261.4677	36	2022	1	15	0	35	30
1	7	11.2427	171.2184	39.9	2022	1	15	0	35	30
1	22	18.1861	94.102	35.9	2022	1	15	0	35	30
1	3	8.2774	117.3669	34.6	2022	1	15	0	35	30
1	6	5.3726	198.5337	37.6	2022	1	15	0	35	30
1	13	12.2063	261.2949	37.5	2022	1	15	0	36	0
1	7	11.0239	171.2027	39.3	2022	1	15	0	36	0
1	22	18.3035	93.9051	39.3	2022	1	15	0	36	0
1	3	8.4406	117.219	33.7	2022	1	15	0	36	0
1	6	5.5829	198.5503	37.4	2022	1	15	0	36	0
1	13	12.0664	261.1226	40.2	2022	1	15	0	36	30
1	7	10.8055	171.1868	33.4	2022	1	15	0	36	30
1	22	18.4202	93.7077	39.8	2022	1	15	0	36	30
1	3	8.6038	117.0707	35.9	2022	1	15	0	36	30
1	6	5.7934	198.5673	37.1	2022	1	15	0	36	30
1	13	11.926	260.9508	39.4	2022	1	15	0	37	0
1	7	10.5874	171.1706	38.7	2022	1	15	0	37	0
1	22	18.5364	93.5097	39.7	2022	1	15	0	37	0
1	3	8.7669	116.922	38.9	2022	1	15	0	37	0
1	6	6.0042	198.5847	32	2022	1	15	0	37	0
1	13	11.7854	260.7795	40.5	2022	1	15	0	37	30
1	7	10.3695	171.1541	40.4	2022	1	15	0	37	30
1	22	18.6519	93.3111	37.4	2022	1	15	0	37	30
1	3	8.93	116.773	37.9	2022	1	15	0	37	30
1	6	6.2153	198.6025	35	2022	1	15	0	37	30
1	13	11.6444	260.6087	39.2	2022	1	15	0	38	0
1	7	10.152	171.1374	36.6	2022	1	15	0	38	0
1	22	18.7667	93.112	36.3	2022	1	15	0	38	0
1	3	9.0931	116.6237	32.8	2022	1	15	0	38	0
1	6	6.4266	198.6207	37.9	2022	1	15	0	38	0
1	13	11.5031	260.4384	39.2	2022	1	15	0	38	30
1	7	9.9348	171.1204	34.5	2022	1	15	0	38	30
1	22	18.881	92.9123	36.6	2022	1	15	0	38	30
1	3	9.2561	116.474	35.4	2022	1	15	0	38	30
1	6	6.6382	198.6394	32.9	2022	1	15	0	38	30
1	13	11.3616	260.2685	37.6	2022	1	15	0	39	0
1	7	9.7179	171.1031	39.8	2022	1	15	0	39	0
1	22	18.9945	92.7121	36.9	2022	1	15	0	39	0
1	3	9.4191	116.3239	38.1	2022	1	15	0	39	0
1	6	6.8501	198.6584	31.5	2022	1	15	0	39	0
1	13	11.2197	260.0991	36.5	2022	1	15	0	39	30
1	7	9.5012	171.0856	41.1	2022	1	15	0	39	30
1	22	19.1075	92.5113	38.7	2022	1	15	0	39	30
1	3	9.5821	116.1734	40.1	2022	1	15	0	39	30
1	21	29.9071	49.4639	44.4	2022	1	15	0	39	30
1	6	7.0621	198.6777	37.4	2022	1	15	0	39	30
1	13	11.0775	259.9302	34.2	2022	1	15	0	40	0
1	7	9.2849	171.0678	37.1	2022	1	15	0	40	0
1	22	19.2197	92.3099	38.8	2022	1	15	0	40	0
1	3	9.745	116.0226	37.1	2022	1	15	0	40	0
1	21	29.7358	49.3658	45.1	2022	1	15	0	40	0
1	6	7.2745	198.6975	37.7	2022	1	15	0	40	0
1	13	10.935	259.7618	36.7	2022	1	15	0	40	30
1	7	9.0689	171.0497	37.9	2022	1	15	0	40	30
1	22	19.3313	92.108	40.5	2022	1	15	0	40	30
1	3	9.9079	115.8714	33.3	2022	1	15	0	40	30
1	21	29.5641	49.2692	44.3	2022	1	15	0	40	30
1	6	7.4871	198.7177	31.9	2022	1	15	0	40	30
1	13	10.7922	259.5939	38.4	2022	1	15	0	41	0
1	7	8.8532	171.0314	41.6	2022	1	15	0	41	0
1	22	19.4422	91.9056	38.5	2022	1	15	0	41	0
1	3	10.0707	115.7199	35	2022	1	15	0	41	0
1	21	29.3922	49.1738	43.8	2022	1	15	0	41	0
1	6	7.6999	198.7383	29.4	2022	1	15	0	41	0
1	13	10.6492	259.4264	37.7	2022	1	15	0	41	30
1	7	8.6378	171.0128	39.8	2022	1	15	0	41	30
1	22	19.5524	91.7026	37.5	2022	1	15	0	41	30
1	3	10.2334	115.5679	38.8	2022	1	15	0	41	30
1	21	29.2199	49.0798	43.2	2022	1	15	0	41	30
1	6	7.913	198.7592	38.3	2022	1	15	0	41	30
1	13	10.5058	259.2594	39.2	2022	1	15	0	42	0
1	7	8.4228	170.9939	31.6	2022	1	15	0	42	0
1	22	19.662	91.499	36.9	2022	1	15	0	42	0
1	3	10.3961	115.4155	38.8	2022	1	15	0	42	0
1	21	29.0474	48.9871	43.9	2022	1	15	0	42	0
1	6	8.1263	198.7806	39.2	2022	1	15	0	42	0
1	13	10.3622	259.0928	39.9	2022	1	15	0	42	30
1	7	8.208	170.9747	39.2	2022	1	15	0	42	30
1	22	19.7708	91.2949	36.8	2022	1	15	0	42	30
1	3	10.5587	115.2628	36.8	2022	1	15	0	42	30
1	21	28.8745	48.8958	43.8	2022	1	15	0	42	30
1	6	8.3399	198.8023	32.3	2022	1	15	0	42	30
